date,store_id,sku_id,category,actual_units_sold,actual_true_demand,baseline_forecast,regression_forecast
2026-01-16,ST005,SKU0015,Beverages,0,1,2,5.369908000647543
2026-01-17,ST005,SKU0015,Beverages,0,1,12,4.555018996703747
2026-01-18,ST005,SKU0015,Beverages,0,4,15,6.508005022347534
2026-01-19,ST005,SKU0015,Beverages,0,5,3,2.3397384355071216
2026-01-20,ST005,SKU0015,Beverages,0,8,4,3.5071098934415534
2026-01-21,ST005,SKU0015,Beverages,0,3,5,4.137188113047167
2026-01-22,ST005,SKU0015,Beverages,0,17,2,3.6237320974736
2026-01-23,ST005,SKU0015,Beverages,0,1,2,1.9195979056760035
2026-01-24,ST005,SKU0015,Beverages,0,9,12,3.4644431255536734
2026-01-25,ST005,SKU0015,Beverages,0,1,15,4.197460124184291
2026-01-26,ST005,SKU0015,Beverages,0,2,3,2.6316262152126666
2026-01-27,ST005,SKU0015,Beverages,0,9,4,3.2557902641070102
2026-01-28,ST005,SKU0015,Beverages,0,6,5,2.128884166608691
2026-01-29,ST005,SKU0015,Beverages,0,5,2,5.548623299429211
2026-01-30,ST005,SKU0015,Beverages,0,5,2,3.5161562860846365
2026-01-03,ST005,SKU0016,Snacks,0,2,8,6.748768845337314
2026-01-04,ST005,SKU0016,Snacks,0,13,12,6.559032730835234
2026-01-05,ST005,SKU0016,Snacks,0,3,9,7.274845958912174
2026-01-06,ST005,SKU0016,Snacks,0,4,9,6.1672159826660575
2026-01-07,ST005,SKU0016,Snacks,0,4,11,6.3376694629382575
2026-01-08,ST005,SKU0016,Snacks,0,9,9,6.637541764211823
2026-01-09,ST005,SKU0016,Snacks,0,12,2,7.4664421221161446
2026-01-10,ST005,SKU0016,Snacks,0,6,8,7.762427525791863
2026-01-11,ST005,SKU0016,Snacks,0,6,12,7.016660489849178
2026-01-12,ST005,SKU0016,Snacks,0,2,9,6.947050009100264
2026-01-13,ST005,SKU0016,Snacks,0,5,9,6.4949815235924815
2026-01-14,ST005,SKU0016,Snacks,0,8,11,6.9327709339125345
2026-01-15,ST005,SKU0016,Snacks,0,5,9,7.25271906156791
2026-01-16,ST005,SKU0016,Snacks,0,2,2,7.007044607057142
2026-01-17,ST005,SKU0016,Snacks,0,21,8,7.181220479269639
2026-01-18,ST005,SKU0016,Snacks,0,3,12,8.311767821019451
2026-01-19,ST005,SKU0016,Snacks,0,7,9,5.814773435430692
2026-01-20,ST005,SKU0016,Snacks,0,4,9,6.307602770345086
2026-01-21,ST005,SKU0016,Snacks,0,4,11,5.97748722306523
2026-01-22,ST005,SKU0016,Snacks,0,3,9,6.137193509881775
2026-01-23,ST005,SKU0016,Snacks,0,11,2,6.162897024422327
2026-01-24,ST005,SKU0016,Snacks,0,28,8,6.721274584047051
2026-01-25,ST005,SKU0016,Snacks,0,17,12,8.543062857178272
2026-01-26,ST005,SKU0016,Snacks,0,16,9,6.569175496160661
2026-01-27,ST005,SKU0016,Snacks,0,8,9,6.566356873033217
2026-01-28,ST005,SKU0016,Snacks,0,4,11,5.8407187640786065
2026-01-29,ST005,SKU0016,Snacks,0,6,9,5.48106276764905
2026-01-30,ST005,SKU0016,Snacks,0,7,2,5.706704698665285
2026-01-03,ST005,SKU0017,Beverages,0,7,12,3.604181640810134
2026-01-04,ST005,SKU0017,Beverages,0,10,6,4.271717570975228
2026-01-05,ST005,SKU0017,Beverages,0,10,7,2.5025217225143104
2026-01-06,ST005,SKU0017,Beverages,0,3,4,3.124381780685296
2026-01-07,ST005,SKU0017,Beverages,0,3,13,2.657182784583248
2026-01-08,ST005,SKU0017,Beverages,0,2,10,3.033797484354529
2026-01-09,ST005,SKU0017,Beverages,0,3,1,4.004787074509512
2026-01-10,ST005,SKU0017,Beverages,3,3,12,3.8086721231172795
2026-01-11,ST005,SKU0017,Beverages,4,4,6,3.6938659201942277
2026-01-12,ST005,SKU0017,Beverages,3,3,7,2.0024050942825893
2026-01-13,ST005,SKU0017,Beverages,2,10,4,3.2324431242814446
2026-01-14,ST005,SKU0017,Beverages,0,4,13,3.082548557958269
2026-01-15,ST005,SKU0017,Beverages,0,3,10,3.632119633060326
2026-01-16,ST005,SKU0017,Beverages,0,5,1,3.896239006078966
2026-01-17,ST005,SKU0017,Beverages,0,8,12,4.194203588535185
2026-01-18,ST005,SKU0017,Beverages,0,5,6,4.408929135674204
2026-01-19,ST005,SKU0017,Beverages,0,5,7,2.9346906937378248
2026-01-20,ST005,SKU0017,Beverages,0,6,4,2.6498913344724886
2026-01-21,ST005,SKU0017,Beverages,0,3,13,3.5425343950162955
2026-01-22,ST005,SKU0017,Beverages,0,5,10,3.92753327592356
2026-01-23,ST005,SKU0017,Beverages,0,4,1,4.073946442578768
2026-01-24,ST005,SKU0017,Beverages,0,2,12,4.046610405589094
2026-01-25,ST005,SKU0017,Beverages,0,4,6,4.548681492625552
2026-01-26,ST005,SKU0017,Beverages,0,5,7,2.8037159889031265
2026-01-27,ST005,SKU0017,Beverages,0,3,4,2.967496559978931
2026-01-28,ST005,SKU0017,Beverages,0,3,13,3.5488510547028884
2026-01-29,ST005,SKU0017,Beverages,0,4,10,3.650975065715455
2026-01-30,ST005,SKU0017,Beverages,0,6,1,4.011408709589487
2026-01-03,ST005,SKU0018,Homecare,0,3,1,2.3553545133766245
2026-01-04,ST005,SKU0018,Homecare,0,1,1,2.672904586153814
2026-01-05,ST005,SKU0018,Homecare,0,6,2,1.8389054504840336
2026-01-06,ST005,SKU0018,Homecare,0,2,5,2.1400962284795138
2026-01-07,ST005,SKU0018,Homecare,0,4,1,2.029360731240958
2026-01-08,ST005,SKU0018,Homecare,0,11,5,2.604439843088017
2026-01-09,ST005,SKU0018,Homecare,0,0,3,2.0869689514275995
2026-01-10,ST005,SKU0018,Homecare,0,4,1,2.071485542873088
2026-01-11,ST005,SKU0018,Homecare,0,2,1,2.1310169690083542
2026-01-12,ST005,SKU0018,Homecare,0,0,2,1.605142332846322
2026-01-13,ST005,SKU0018,Homecare,0,4,5,1.191112932530741
2026-01-14,ST005,SKU0018,Homecare,0,6,1,1.512143938590897
2026-01-15,ST005,SKU0018,Homecare,0,13,5,2.0698841950063454
2026-01-16,ST005,SKU0018,Homecare,0,2,3,1.367148313518589
2026-01-17,ST005,SKU0018,Homecare,0,3,1,2.0933367573179384
2026-01-18,ST005,SKU0018,Homecare,0,1,1,2.066782692004386
2026-01-19,ST005,SKU0018,Homecare,0,0,2,0.9774948109463277
2026-01-20,ST005,SKU0018,Homecare,0,0,5,1.353192181889338
2026-01-21,ST005,SKU0018,Homecare,0,2,1,1.2968918582924667
2026-01-22,ST005,SKU0018,Homecare,0,5,5,1.6624477868398433
2026-01-23,ST005,SKU0018,Homecare,0,1,3,2.136928586988552
2026-01-24,ST005,SKU0018,Homecare,0,1,1,2.317255250083241
2026-01-25,ST005,SKU0018,Homecare,0,4,1,2.309151029876831
2026-01-26,ST005,SKU0018,Homecare,0,1,2,1.3416328321944104
2026-01-27,ST005,SKU0018,Homecare,0,4,5,1.6352707949831884
2026-01-28,ST005,SKU0018,Homecare,0,2,1,2.0834050424435056
2026-01-29,ST005,SKU0018,Homecare,0,3,5,2.4258855552488376
2026-01-30,ST005,SKU0018,Homecare,0,2,3,2.4115506683780694
2026-01-03,ST005,SKU0019,Grocery,0,31,20,13.021223250575638
2026-01-04,ST005,SKU0019,Grocery,0,19,10,12.092337268802805
2026-01-05,ST005,SKU0019,Grocery,0,3,8,9.675483537670406
2026-01-06,ST005,SKU0019,Grocery,0,8,2,9.179670665146935
2026-01-07,ST005,SKU0019,Grocery,0,25,16,10.527406467753515
2026-01-08,ST005,SKU0019,Grocery,0,13,7,10.54727514416767
2026-01-09,ST005,SKU0019,Grocery,0,3,15,10.633191520371692
2026-01-10,ST005,SKU0019,Grocery,0,12,20,11.044006537326178
2026-01-11,ST005,SKU0019,Grocery,0,17,10,11.888795539680192
2026-01-12,ST005,SKU0019,Grocery,0,8,8,9.619824729315289
2026-01-13,ST005,SKU0019,Grocery,0,7,2,9.80276372647595
2026-01-14,ST005,SKU0019,Grocery,0,17,16,10.817166130107626
2026-01-15,ST005,SKU0019,Grocery,0,10,7,11.479351714796234
2026-01-16,ST005,SKU0019,Grocery,0,4,15,11.0661151931008
2026-01-17,ST005,SKU0019,Grocery,0,6,20,11.671392402506735
2026-01-18,ST005,SKU0019,Grocery,0,7,10,12.268440802270465
2026-01-19,ST005,SKU0019,Grocery,0,23,8,10.756723704490438
2026-01-20,ST005,SKU0019,Grocery,0,14,2,10.524926526386379
2026-01-21,ST005,SKU0019,Grocery,0,31,16,10.739946399787563
2026-01-22,ST005,SKU0019,Grocery,0,5,7,10.12319907942975
2026-01-23,ST005,SKU0019,Grocery,0,6,15,8.984456255465755
2026-01-24,ST005,SKU0019,Grocery,0,7,20,9.470181719169481
2026-01-25,ST005,SKU0019,Grocery,0,9,10,10.077090294532034
2026-01-26,ST005,SKU0019,Grocery,0,7,8,9.38330355990487
2026-01-27,ST005,SKU0019,Grocery,0,9,2,9.44471511932332
2026-01-28,ST005,SKU0019,Grocery,0,5,16,10.51068616819533
2026-01-29,ST005,SKU0019,Grocery,0,12,7,11.605726601994665
2026-01-30,ST005,SKU0019,Grocery,0,5,15,11.912504884618158
2026-01-03,ST005,SKU0020,Beverages,0,11,9,2.082259076944286
2026-01-04,ST005,SKU0020,Beverages,0,7,7,2.522730063327751
2026-01-05,ST005,SKU0020,Beverages,0,6,5,0.9081495034187466
2026-01-06,ST005,SKU0020,Beverages,0,9,7,0.9091805989652109
2026-01-07,ST005,SKU0020,Beverages,0,2,5,0.9290918449884273
2026-01-08,ST005,SKU0020,Beverages,0,7,4,1.0569910281129182
2026-01-09,ST005,SKU0020,Beverages,0,3,3,1.0103812775696461
2026-01-10,ST005,SKU0020,Beverages,0,5,9,1.0928624210717288
2026-01-11,ST005,SKU0020,Beverages,0,9,7,2.276169872460807
2026-01-12,ST005,SKU0020,Beverages,0,1,5,0.7580020593240473
2026-01-13,ST005,SKU0020,Beverages,0,0,7,1.0688778109476331
2026-01-14,ST005,SKU0020,Beverages,0,1,5,2.9416330784274543
2026-01-15,ST005,SKU0020,Beverages,0,12,4,3.528872037364156
2026-01-16,ST005,SKU0020,Beverages,0,4,3,3.315434841667665
2026-01-17,ST005,SKU0020,Beverages,0,6,9,3.4352017885247914
2026-01-18,ST005,SKU0020,Beverages,0,0,7,3.4429436708494148
2026-01-19,ST005,SKU0020,Beverages,0,6,5,3.171280588994623
2026-01-20,ST005,SKU0020,Beverages,0,2,7,2.9760986528209656
2026-01-21,ST005,SKU0020,Beverages,0,7,5,3.007347192086794
2026-01-22,ST005,SKU0020,Beverages,0,5,4,2.6366735558260768
2026-01-23,ST005,SKU0020,Beverages,0,1,3,4.176499256401609
2026-01-24,ST005,SKU0020,Beverages,0,8,9,4.6214932101528685
2026-01-25,ST005,SKU0020,Beverages,0,6,7,5.0887028181886755
2026-01-26,ST005,SKU0020,Beverages,0,7,5,2.8237920313478764
2026-01-27,ST005,SKU0020,Beverages,0,3,7,2.968998968228904
2026-01-28,ST005,SKU0020,Beverages,0,6,5,3.025196896726861
2026-01-29,ST005,SKU0020,Beverages,0,1,4,3.5541441048311064
2026-01-30,ST005,SKU0020,Beverages,0,2,3,4.146642591763534
2026-01-03,ST005,SKU0021,Dairy,0,12,5,11.025154109702436
2026-01-04,ST005,SKU0021,Dairy,0,5,14,11.409068394479329
2026-01-05,ST005,SKU0021,Dairy,0,5,7,10.13523246442882
2026-01-06,ST005,SKU0021,Dairy,0,2,10,10.944133986931282
2026-01-07,ST005,SKU0021,Dairy,0,14,9,12.389176727051833
2026-01-08,ST005,SKU0021,Dairy,0,18,1,11.169058641692459
2026-01-09,ST005,SKU0021,Dairy,0,6,19,10.863725140546997
2026-01-10,ST005,SKU0021,Dairy,0,9,5,11.954942923293661
2026-01-11,ST005,SKU0021,Dairy,0,11,14,11.861903101686774
2026-01-12,ST005,SKU0021,Dairy,0,14,7,9.052283557365769
2026-01-13,ST005,SKU0021,Dairy,0,23,10,7.89136286198676
2026-01-14,ST005,SKU0021,Dairy,0,5,9,6.42911912772211
2026-01-15,ST005,SKU0021,Dairy,0,4,1,8.90655382427735
2026-01-16,ST005,SKU0021,Dairy,0,6,19,9.975027221001
2026-01-17,ST005,SKU0021,Dairy,0,6,5,10.555091522350455
2026-01-18,ST005,SKU0021,Dairy,0,5,14,11.467548555882322
2026-01-19,ST005,SKU0021,Dairy,0,13,7,10.419300893257441
2026-01-20,ST005,SKU0021,Dairy,0,10,10,11.221734805190714
2026-01-21,ST005,SKU0021,Dairy,0,4,9,10.120629426043767
2026-01-22,ST005,SKU0021,Dairy,0,7,1,10.704982549843386
2026-01-23,ST005,SKU0021,Dairy,0,9,19,10.636156189170872
2026-01-24,ST005,SKU0021,Dairy,0,6,5,10.582172136710284
2026-01-25,ST005,SKU0021,Dairy,0,5,14,10.92140246273422
2026-01-26,ST005,SKU0021,Dairy,0,8,7,9.707895140407523
2026-01-27,ST005,SKU0021,Dairy,0,2,10,9.850967995722357
2026-01-28,ST005,SKU0021,Dairy,0,5,9,10.96934765153741
2026-01-29,ST005,SKU0021,Dairy,0,12,1,11.37638437741262
2026-01-30,ST005,SKU0021,Dairy,0,3,19,11.285671021869998
2026-01-03,ST005,SKU0022,Snacks,0,3,1,5.1127192563920305
2026-01-04,ST005,SKU0022,Snacks,0,16,10,6.248920343713969
2026-01-05,ST005,SKU0022,Snacks,0,4,5,4.324501044487438
2026-01-06,ST005,SKU0022,Snacks,0,5,8,4.76625027401163
2026-01-07,ST005,SKU0022,Snacks,0,1,14,5.303166102756252
2026-01-08,ST005,SKU0022,Snacks,0,3,10,5.031374147141652
2026-01-09,ST005,SKU0022,Snacks,0,8,8,5.029639259603194
2026-01-10,ST005,SKU0022,Snacks,0,7,1,4.839355878990924
2026-01-11,ST005,SKU0022,Snacks,0,15,10,6.094795471373882
2026-01-12,ST005,SKU0022,Snacks,0,2,5,3.923416913953763
2026-01-13,ST005,SKU0022,Snacks,0,22,8,4.222956484401436
2026-01-14,ST005,SKU0022,Snacks,0,7,14,3.408561699610119
2026-01-15,ST005,SKU0022,Snacks,0,8,10,4.138593332617001
2026-01-16,ST005,SKU0022,Snacks,0,3,8,4.853038028796377
2026-01-17,ST005,SKU0022,Snacks,0,3,1,4.827384373747725
2026-01-18,ST005,SKU0022,Snacks,0,17,10,5.542629675544694
2026-01-19,ST005,SKU0022,Snacks,0,5,5,3.2171751618180875
2026-01-20,ST005,SKU0022,Snacks,0,8,8,5.074869180127546
2026-01-21,ST005,SKU0022,Snacks,0,6,14,4.571357526707244
2026-01-22,ST005,SKU0022,Snacks,0,1,10,4.827882302561885
2026-01-23,ST005,SKU0022,Snacks,0,10,8,4.488209505026368
2026-01-24,ST005,SKU0022,Snacks,0,2,1,4.78282896218078
2026-01-25,ST005,SKU0022,Snacks,0,3,10,6.012543655394005
2026-01-26,ST005,SKU0022,Snacks,0,4,5,4.2369590421459815
2026-01-27,ST005,SKU0022,Snacks,0,6,8,4.65561760379215
2026-01-28,ST005,SKU0022,Snacks,0,11,14,4.755736602966476
2026-01-29,ST005,SKU0022,Snacks,0,3,10,4.455144965945017
2026-01-30,ST005,SKU0022,Snacks,0,5,8,5.530449434367572
2026-01-03,ST005,SKU0023,Dairy,0,6,2,8.056777775144127
2026-01-04,ST005,SKU0023,Dairy,0,10,5,6.267776403180622
2026-01-05,ST005,SKU0023,Dairy,0,3,7,5.302849728436328
2026-01-06,ST005,SKU0023,Dairy,0,10,9,4.974463997179471
2026-01-07,ST005,SKU0023,Dairy,0,6,13,5.991925991832322
2026-01-08,ST005,SKU0023,Dairy,0,14,3,6.046346569501184
2026-01-09,ST005,SKU0023,Dairy,0,1,17,6.389894563457395
2026-01-10,ST005,SKU0023,Dairy,0,4,2,5.851963076234889
2026-01-11,ST005,SKU0023,Dairy,0,14,5,6.55740653796733
2026-01-12,ST005,SKU0023,Dairy,0,8,7,6.9838946694381585
2026-01-13,ST005,SKU0023,Dairy,0,6,9,5.809747711689709
2026-01-14,ST005,SKU0023,Dairy,0,7,13,6.000156814105606
2026-01-15,ST005,SKU0023,Dairy,0,4,3,6.091398026841076
2026-01-16,ST005,SKU0023,Dairy,0,20,17,6.385556369122548
2026-01-17,ST005,SKU0023,Dairy,0,7,2,8.187012018954649
2026-01-18,ST005,SKU0023,Dairy,0,14,5,6.210800589552441
2026-01-19,ST005,SKU0023,Dairy,0,13,7,6.103851151300202
2026-01-20,ST005,SKU0023,Dairy,0,5,9,5.8774477261465625
2026-01-21,ST005,SKU0023,Dairy,0,8,13,5.102816855905065
2026-01-22,ST005,SKU0023,Dairy,0,7,3,5.597074298381229
2026-01-23,ST005,SKU0023,Dairy,0,3,17,5.026566846010888
2026-01-24,ST005,SKU0023,Dairy,0,7,2,5.352676715941251
2026-01-25,ST005,SKU0023,Dairy,0,4,5,5.913933229650348
2026-01-26,ST005,SKU0023,Dairy,0,3,7,4.7561194993292375
2026-01-27,ST005,SKU0023,Dairy,0,2,9,5.050835289140339
2026-01-28,ST005,SKU0023,Dairy,0,6,13,5.403451485039213
2026-01-29,ST005,SKU0023,Dairy,0,1,3,6.17105996937623
2026-01-30,ST005,SKU0023,Dairy,0,8,17,6.121623333609641
2026-01-03,ST005,SKU0024,Beverages,0,13,3,5.5187062184665425
2026-01-04,ST005,SKU0024,Beverages,0,9,4,6.158764806011442
2026-01-05,ST005,SKU0024,Beverages,0,2,9,3.660572225811922
2026-01-06,ST005,SKU0024,Beverages,0,5,7,3.093667354180936
2026-01-07,ST005,SKU0024,Beverages,0,3,2,3.6683351018575787
2026-01-08,ST005,SKU0024,Beverages,0,14,3,3.7489387507438146
2026-01-09,ST005,SKU0024,Beverages,0,8,6,5.290320391111721
2026-01-10,ST005,SKU0024,Beverages,0,2,3,5.0141729110727145
2026-01-11,ST005,SKU0024,Beverages,0,15,4,4.837003575621523
2026-01-12,ST005,SKU0024,Beverages,0,3,9,3.959327860486078
2026-01-13,ST005,SKU0024,Beverages,0,6,7,2.6081112206895023
2026-01-14,ST005,SKU0024,Beverages,0,3,2,3.236902571273922
2026-01-15,ST005,SKU0024,Beverages,0,6,3,3.79063743928406
2026-01-16,ST005,SKU0024,Beverages,0,8,6,4.604272027971141
2026-01-17,ST005,SKU0024,Beverages,0,9,3,4.7756049828102265
2026-01-18,ST005,SKU0024,Beverages,0,2,4,5.767089013655673
2026-01-19,ST005,SKU0024,Beverages,0,4,9,2.83326931517282
2026-01-20,ST005,SKU0024,Beverages,0,6,7,3.589193713788666
2026-01-21,ST005,SKU0024,Beverages,0,3,2,4.048771778479869
2026-01-22,ST005,SKU0024,Beverages,0,2,3,4.250341848432804
2026-01-23,ST005,SKU0024,Beverages,0,3,6,4.670405649861089
2026-01-24,ST005,SKU0024,Beverages,0,5,3,5.589822372772846
2026-01-25,ST005,SKU0024,Beverages,0,9,4,6.066288575477314
2026-01-26,ST005,SKU0024,Beverages,0,3,9,4.380464449207624
2026-01-27,ST005,SKU0024,Beverages,0,2,7,4.025955851545001
2026-01-28,ST005,SKU0024,Beverages,0,2,2,4.241060680949514
2026-01-29,ST005,SKU0024,Beverages,0,5,3,4.525877059067954
2026-01-30,ST005,SKU0024,Beverages,0,2,6,5.223016794220548
2026-01-03,ST005,SKU0025,Beverages,0,10,7,8.195679994654219
2026-01-04,ST005,SKU0025,Beverages,0,6,4,8.02155099531068
2026-01-05,ST005,SKU0025,Beverages,0,0,3,6.758301912494747
2026-01-06,ST005,SKU0025,Beverages,0,9,3,7.063093881137776
2026-01-07,ST005,SKU0025,Beverages,0,2,14,8.655589656417662
2026-01-08,ST005,SKU0025,Beverages,0,3,10,8.383070704813827
2026-01-09,ST005,SKU0025,Beverages,0,4,16,9.501116959332158
2026-01-10,ST005,SKU0025,Beverages,0,8,7,9.175911292089186
2026-01-11,ST005,SKU0025,Beverages,0,4,4,8.732314620126488
2026-01-12,ST005,SKU0025,Beverages,0,7,3,6.761601728383938
2026-01-13,ST005,SKU0025,Beverages,0,3,3,8.487744166323871
2026-01-14,ST005,SKU0025,Beverages,0,1,14,7.9706490973927
2026-01-15,ST005,SKU0025,Beverages,0,0,10,8.379071799851575
2026-01-16,ST005,SKU0025,Beverages,0,2,16,8.81950169377139
2026-01-17,ST005,SKU0025,Beverages,0,9,7,9.67420094014135
2026-01-18,ST005,SKU0025,Beverages,0,5,4,8.599431584527427
2026-01-19,ST005,SKU0025,Beverages,0,3,3,8.171630767761052
2026-01-20,ST005,SKU0025,Beverages,0,7,3,7.901448072163098
2026-01-21,ST005,SKU0025,Beverages,0,10,14,7.364071879381779
2026-01-22,ST005,SKU0025,Beverages,0,7,10,7.155892543116207
2026-01-23,ST005,SKU0025,Beverages,0,10,16,8.088855863240909
2026-01-24,ST005,SKU0025,Beverages,0,6,7,9.421918944146245
2026-01-25,ST005,SKU0025,Beverages,0,9,4,9.20697044608957
2026-01-26,ST005,SKU0025,Beverages,0,2,3,7.4002316615846935
2026-01-27,ST005,SKU0025,Beverages,0,5,3,8.492607885119927
2026-01-28,ST005,SKU0025,Beverages,0,6,14,8.915371118611446
2026-01-29,ST005,SKU0025,Beverages,0,8,10,8.866830810306778
2026-01-30,ST005,SKU0025,Beverages,0,9,16,9.503894209488276
2026-01-03,ST005,SKU0026,Homecare,0,4,3,1.3067436935635797
2026-01-04,ST005,SKU0026,Homecare,0,4,6,1.5804829118655714
2026-01-05,ST005,SKU0026,Homecare,0,3,4,1.173049033875805
2026-01-06,ST005,SKU0026,Homecare,0,1,2,1.2381384504822792
2026-01-07,ST005,SKU0026,Homecare,0,2,1,1.1415916180592278
2026-01-08,ST005,SKU0026,Homecare,0,4,2,1.3250679882690037
2026-01-09,ST005,SKU0026,Homecare,0,5,1,1.6202630849453652
2026-01-10,ST005,SKU0026,Homecare,0,4,3,1.7631990038314063
2026-01-11,ST005,SKU0026,Homecare,0,10,6,1.761568149207624
2026-01-12,ST005,SKU0026,Homecare,0,0,4,1.557744452756301
2026-01-13,ST005,SKU0026,Homecare,0,1,2,0.6949896639258388
2026-01-14,ST005,SKU0026,Homecare,0,3,1,0.8456423244129921
2026-01-15,ST005,SKU0026,Homecare,0,2,2,1.0832701490189738
2026-01-16,ST005,SKU0026,Homecare,0,0,1,1.0174271214170603
2026-01-17,ST005,SKU0026,Homecare,0,3,3,0.8619085048933997
2026-01-18,ST005,SKU0026,Homecare,0,3,6,1.0526596136154567
2026-01-19,ST005,SKU0026,Homecare,0,1,4,1.1201639129315626
2026-01-20,ST005,SKU0026,Homecare,0,5,2,1.048125452765403
2026-01-21,ST005,SKU0026,Homecare,0,1,1,1.4058184060918273
2026-01-22,ST005,SKU0026,Homecare,0,2,2,1.1290242939114896
2026-01-23,ST005,SKU0026,Homecare,0,3,1,1.360120101307472
2026-01-24,ST005,SKU0026,Homecare,0,5,3,1.547411309087294
2026-01-25,ST005,SKU0026,Homecare,0,0,6,1.7815689085690172
2026-01-26,ST005,SKU0026,Homecare,0,4,4,0.763068866702848
2026-01-27,ST005,SKU0026,Homecare,0,1,2,1.1436333157084522
2026-01-28,ST005,SKU0026,Homecare,0,4,1,1.0551755504473899
2026-01-29,ST005,SKU0026,Homecare,0,1,2,1.4187745006564771
2026-01-30,ST005,SKU0026,Homecare,0,0,1,1.1806485745773245
2026-01-03,ST005,SKU0027,Homecare,0,15,7,1.846610362026949
2026-01-04,ST005,SKU0027,Homecare,0,4,3,0.6830933012626581
2026-01-05,ST005,SKU0027,Homecare,0,0,0,2.158975566204692
2026-01-06,ST005,SKU0027,Homecare,0,4,10,2.0510058775493167
2026-01-07,ST005,SKU0027,Homecare,0,2,4,2.0067199593804848
2026-01-08,ST005,SKU0027,Homecare,0,1,2,2.488470490959327
2026-01-09,ST005,SKU0027,Homecare,0,1,3,2.6077659925826127
2026-01-10,ST005,SKU0027,Homecare,0,1,7,1.8850971949967112
2026-01-11,ST005,SKU0027,Homecare,0,1,3,2.41781506766846
2026-01-12,ST005,SKU0027,Homecare,0,6,0,2.5234995414785772
2026-01-13,ST005,SKU0027,Homecare,0,0,10,1.6046216032957286
2026-01-14,ST005,SKU0027,Homecare,0,4,4,2.6439963592222075
2026-01-15,ST005,SKU0027,Homecare,0,2,2,2.194560619165634
2026-01-16,ST005,SKU0027,Homecare,0,2,3,2.4693217940358205
2026-01-17,ST005,SKU0027,Homecare,0,5,7,2.4620420524044815
2026-01-18,ST005,SKU0027,Homecare,0,9,3,2.029564398246961
2026-01-19,ST005,SKU0027,Homecare,0,1,0,0.9470847150553474
2026-01-20,ST005,SKU0027,Homecare,0,2,10,2.5440581314865724
2026-01-21,ST005,SKU0027,Homecare,0,1,4,2.096307404889084
2026-01-22,ST005,SKU0027,Homecare,0,0,2,2.4678993025053915
2026-01-23,ST005,SKU0027,Homecare,0,2,3,2.6945791127480434
2026-01-24,ST005,SKU0027,Homecare,0,1,7,2.2572578524711076
2026-01-25,ST005,SKU0027,Homecare,0,1,3,2.202119226303141
2026-01-26,ST005,SKU0027,Homecare,0,2,0,2.3828801138526234
2026-01-27,ST005,SKU0027,Homecare,0,1,10,2.2059468940408538
2026-01-28,ST005,SKU0027,Homecare,0,5,4,2.427262884853614
2026-01-29,ST005,SKU0027,Homecare,0,3,2,2.0408731407815717
2026-01-30,ST005,SKU0027,Homecare,0,2,3,2.1316083265268633
2026-01-03,ST005,SKU0028,Personalcare,0,11,2,3.292059475847509
2026-01-04,ST005,SKU0028,Personalcare,0,0,1,3.9572152866174326
2026-01-05,ST005,SKU0028,Personalcare,0,2,0,3.326585397307326
2026-01-06,ST005,SKU0028,Personalcare,0,2,6,2.596669542202745
2026-01-07,ST005,SKU0028,Personalcare,0,0,1,3.4072003641482986
2026-01-08,ST005,SKU0028,Personalcare,0,4,1,3.5063393441532424
2026-01-09,ST005,SKU0028,Personalcare,0,2,2,3.58924354826482
2026-01-10,ST005,SKU0028,Personalcare,0,1,2,2.2084484485776708
2026-01-11,ST005,SKU0028,Personalcare,0,3,1,3.6729983782367825
2026-01-12,ST005,SKU0028,Personalcare,0,2,0,2.7648706535404974
2026-01-13,ST005,SKU0028,Personalcare,0,3,6,2.8633781895657062
2026-01-14,ST005,SKU0028,Personalcare,0,13,1,3.3402130536901797
2026-01-15,ST005,SKU0028,Personalcare,0,2,1,3.349465419912023
2026-01-16,ST005,SKU0028,Personalcare,0,5,2,3.6437392713662615
2026-01-17,ST005,SKU0028,Personalcare,0,3,2,4.0204365128417585
2026-01-18,ST005,SKU0028,Personalcare,0,0,1,3.8383837904810134
2026-01-19,ST005,SKU0028,Personalcare,0,8,0,3.257165743354478
2026-01-20,ST005,SKU0028,Personalcare,0,2,6,3.41792475699968
2026-01-21,ST005,SKU0028,Personalcare,0,2,1,1.8129596927027634
2026-01-22,ST005,SKU0028,Personalcare,0,0,1,3.281076135861694
2026-01-23,ST005,SKU0028,Personalcare,0,2,2,2.889483337314328
2026-01-24,ST005,SKU0028,Personalcare,0,5,2,3.331740277376891
2026-01-25,ST005,SKU0028,Personalcare,0,1,1,4.0025290399358155
2026-01-26,ST005,SKU0028,Personalcare,0,1,0,1.974261335925064
2026-01-27,ST005,SKU0028,Personalcare,0,2,6,2.7771212837719967
2026-01-28,ST005,SKU0028,Personalcare,0,1,1,2.9524380150630565
2026-01-29,ST005,SKU0028,Personalcare,0,3,1,3.3592835499573015
2026-01-30,ST005,SKU0028,Personalcare,0,4,2,3.2328889005569597
2026-01-03,ST005,SKU0029,Snacks,0,5,11,5.827274517425781
2026-01-04,ST005,SKU0029,Snacks,0,9,4,5.8872138141998125
2026-01-05,ST005,SKU0029,Snacks,0,13,12,4.968786386298791
2026-01-06,ST005,SKU0029,Snacks,0,1,2,4.7907801843285345
